employee_id,first_name,last_name,email,phone_number,date_of_birth,gender,hire_date,job_title,department,salary,bonus,is_active,address,city,state,country,postal_code,created_at,updated_at
213,Charles,White,robinmann@hotmail.com,23462202311457,1976-03-04,Other,2024-01-19,Sales Manager,IT,128819.18,13823.77,False,9366 Cowan Ranch,Garciabury,New York,Jordan,51529,2020-04-02 02:50:53,2022-02-16 18:34:21
214,Eric,Higgins,kathryngilbert@hotmail.com,21884786942486,1990-08-25,Male,2015-12-01,Project Manager,Finance,127559.93,1614.59,True,098 Hall Stravenue Suite 819,Bradleyhaven,Virginia,Montserrat,21256,2021-11-14 09:08:35,2022-01-03 05:25:40
215,Erika,Jordan,amartinez@castillo.com,0398413952651,1982-01-04,Female,2020-06-30,Data Analyst,Sales,69352.58,14173.45,False,185 Brittany Place Suite 771,Waterston,Alaska,Burundi,54324,2021-07-03 01:50:46,2020-12-17 15:52:32
216,Aaron,Foster,susansmith@fox-martinez.com,805988986270936,1983-01-30,Other,2018-06-24,HR Executive,HR,120800.68,8976.5,True,707 Best Roads Apt. 895,Port Martin,Wyoming,Tanzania,61322,2023-02-15 13:36:06,2021-02-03 00:03:35
217,Laura,Ross,darrenholden@gmail.com,0650987872,1971-05-19,Male,2017-12-29,Sales Manager,HR,106985.96,675.91,False,59305 Dale Squares Suite 850,Nelsonchester,Connecticut,Saint Kitts and Nevis,12833,2021-05-10 20:16:59,2022-12-16 00:21:14
218,Michelle,Reed,kimberlyjohnson@yahoo.com,6181428626,1979-12-28,Male,2020-04-17,Data Analyst,Marketing,103307.12,16245.36,True,84980 Prince Creek,East Michael,Georgia,Dominica,65223,2022-11-02 20:49:32,2024-09-26 03:19:41
219,Sean,Chavez,dustin94@gmail.com,0017494691533,1991-09-23,Other,2020-04-03,Project Manager,HR,87178.27,11118.4,True,9507 Brewer Islands Apt. 456,Sarahview,Kentucky,Latvia,69406,2024-01-27 20:44:32,2025-04-05 01:00:23
220,Hannah,Morse,obenjamin@sanders.com,100433982217856,1989-05-20,Other,2021-06-09,Project Manager,IT,127555.45,1599.74,False,7450 Johnson Parkway Suite 388,South Phillip,Georgia,Indonesia,88966,2022-08-03 13:57:49,2021-04-19 22:24:59
221,Derrick,Hernandez,jessicajohnson@yahoo.com,6988014764,1980-08-12,Other,2018-02-10,Project Manager,Finance,84189.68,16670.2,False,055 Rojas Villages,North Leeton,Utah,Azerbaijan,28157,2021-01-29 20:58:17,2021-11-24 05:19:24
222,Richard,Travis,mlambert@gmail.com,+18260832702556,1986-11-09,Other,2023-02-23,Software Engineer,HR,68026.98,454.51,True,580 Joel Extension Apt. 600,Kingbury,Utah,Australia,54261,2023-07-02 00:15:35,2023-10-10 05:01:32
223,Brian,Lewis,acraig@yahoo.com,073211151018242,1996-08-27,Male,2019-06-26,Project Manager,Finance,53201.14,8276.73,True,359 Joseph Glen,Rodriguezville,Montana,Egypt,41114,2024-05-24 14:07:27,2021-07-24 13:53:28
224,Joshua,Patterson,fowlereric@wall.com,001797602589413,1981-07-09,Other,2018-06-28,Project Manager,Marketing,139400.63,12008.98,True,35401 Vang Summit Apt. 018,East Reneeshire,Alaska,Guinea-Bissau,86808,2021-06-15 07:16:10,2020-01-17 12:52:46
225,David,Watson,paul42@hotmail.com,+12885300477,1968-04-23,Female,2016-01-25,Software Engineer,Marketing,36480.77,7099.61,False,562 James Forge Suite 281,South Stephanietown,Pennsylvania,Cape Verde,26575,2022-02-24 21:06:37,2022-08-24 14:16:07
226,Jeffrey,Aguilar,cynthiayu@hotmail.com,421608730061997,1998-09-28,Other,2021-02-09,Project Manager,Finance,131891.04,9072.76,True,5300 Martin Island Apt. 875,Ericshire,Georgia,New Caledonia,44427,2021-11-03 09:14:29,2023-03-17 10:20:09
227,Kimberly,Bell,mayjasmine@gmail.com,555000698688233,1984-07-05,Male,2018-11-09,HR Executive,Sales,52859.21,7753.18,False,077 Mccarty Greens,Kimstad,Colorado,Trinidad and Tobago,69974,2020-05-23 09:33:26,2022-04-01 21:26:53
228,Joseph,Aguirre,cynthiawilliamson@hotmail.com,+16975888486931,1996-06-08,Male,2016-10-25,Software Engineer,IT,72094.12,3541.74,True,2254 Copeland Road Suite 933,Hernandezville,Washington,Albania,09656,2025-04-16 04:11:54,2020-09-09 22:10:13
229,Christopher,Vasquez,lgomez@fuller.org,001409262194499,2002-09-24,Female,2017-05-03,HR Executive,Finance,119521.38,13896.95,False,42836 Jason Port Apt. 793,New Cynthia,California,Netherlands Antilles,52393,2024-12-12 01:26:31,2023-07-25 05:00:47
230,Maria,Diaz,donnaball@hotmail.com,001160221067685,1974-08-04,Male,2018-10-20,Software Engineer,Finance,133453.09,15814.59,False,697 Short Crest,Michaelburgh,Delaware,Slovakia (Slovak Republic),02835,2022-04-05 03:19:26,2024-11-05 22:04:53
231,Angela,Flores,wevans@wright.com,0018317773083,1983-10-27,Male,2021-03-17,Sales Manager,IT,130391.99,1601.85,False,6132 Richards Lodge,Johnsontown,Idaho,Marshall Islands,15858,2024-04-03 05:24:59,2023-11-15 10:59:59
232,Ashley,Wallace,cynthia93@hotmail.com,001039654948783,1990-05-31,Male,2021-01-14,HR Executive,IT,48512.62,10331.94,False,137 Bobby Fork,Port Robert,Oklahoma,Croatia,54942,2020-07-19 16:35:56,2020-02-04 07:52:32
233,Stephanie,Perry,justinlong@gmail.com,29962922110848,1977-05-10,Male,2016-05-20,Software Engineer,Marketing,70522.93,18888.28,True,94042 Oconnor Underpass Suite 940,Jerrymouth,Hawaii,Norway,60922,2020-04-30 21:17:46,2023-04-02 04:20:33
234,Andrea,Freeman,veronica36@gmail.com,5074890213732,1985-06-18,Male,2024-02-09,Data Analyst,HR,106814.4,4851.63,False,24707 Brandt Hills Apt. 943,Oliviahaven,North Carolina,Micronesia,89619,2021-07-06 18:06:03,2024-06-09 13:58:47
235,Wendy,Thompson,larry56@smith-macdonald.net,5598855955299,1968-09-16,Male,2015-05-26,HR Executive,Marketing,35300.23,4805.81,False,79386 Carter Gardens Suite 709,Steinville,Alabama,Kazakhstan,70663,2023-05-08 03:36:34,2024-11-20 12:21:56
236,Luis,Adams,hoovermatthew@garcia.com,18650975188049,1969-09-28,Female,2024-12-14,Data Analyst,HR,72249.86,3272.43,False,88335 Ferguson Bridge Apt. 466,Millsborough,Maryland,Andorra,29384,2021-04-30 16:54:59,2023-12-11 03:00:40
237,Michael,Mcintyre,sarah25@perez-becker.biz,6513090731,1987-03-20,Female,2018-03-26,Project Manager,Finance,46559.75,11298.37,True,4850 Joel Mews,Webermouth,Arizona,Hungary,16446,2023-10-23 18:26:39,2025-02-02 03:06:30
238,Carl,Dickerson,jennifer00@shelton-price.net,001622256316463,1966-03-29,Male,2025-03-14,Sales Manager,IT,112432.81,14369.34,True,9350 Anderson Shoals Suite 034,West Lisashire,Kentucky,Uganda,10514,2024-12-18 21:26:33,2020-09-15 08:39:58
239,Nicholas,Fernandez,sethfletcher@hotmail.com,9419294902868,1980-07-10,Male,2022-08-17,Software Engineer,IT,128890.26,10201.76,True,2919 Bell Plains,Georgetown,Virginia,Bahamas,95642,2025-03-07 07:36:58,2025-02-20 02:04:26
240,Richard,Russell,vjohnson@white.com,475915633509558,1977-11-06,Male,2019-08-01,Software Engineer,Finance,103376.9,15566.5,False,86167 Raymond Walk Suite 694,Lake Traceyshire,Nebraska,Tanzania,14993,2024-11-06 13:47:32,2023-07-15 02:12:51
241,Tiffany,Armstrong,wwallace@gibson.com,6579027851,1986-05-18,Male,2019-02-28,HR Executive,Marketing,98165.26,13728.62,True,406 Vargas Plains,Port Markside,North Dakota,Tokelau,05581,2024-04-24 12:48:15,2023-04-16 22:22:35
242,Christopher,Terry,lindafischer@hotmail.com,8350868788996,1977-09-15,Male,2016-01-04,Project Manager,Finance,55999.54,8007.75,True,44867 Gutierrez Crescent,Gibsonfort,Washington,Slovenia,28117,2020-01-19 12:31:09,2024-10-23 04:10:59
243,Linda,Casey,kellylopez@gmail.com,83615678067302,2000-11-18,Female,2024-06-02,Sales Manager,Sales,145926.08,8630.82,False,374 Sanchez Court,Port William,Oklahoma,Denmark,96826,2023-02-27 16:11:27,2021-10-31 16:28:43
244,Melissa,Ellis,danielmurray@yahoo.com,4214844617796,1989-04-27,Male,2024-12-30,HR Executive,Marketing,57004.02,7896.75,False,694 Rebecca Cape,Jessicahaven,Connecticut,Svalbard & Jan Mayen Islands,09516,2021-12-03 02:31:57,2023-10-28 15:00:14
245,David,Reyes,mlang@brown-davis.com,7452724209468,1973-04-12,Female,2016-01-21,Sales Manager,IT,130269.87,19959.35,False,8035 Noble Lights Suite 437,Krystalshire,Massachusetts,Cocos (Keeling) Islands,81309,2020-02-14 11:58:40,2020-01-14 22:20:03
246,Jasmine,Strickland,alexandermaldonado@hotmail.com,0169229714,1977-05-21,Other,2019-12-22,Software Engineer,Finance,103392.55,9491.01,True,538 Jerry Circle,South Sheila,Kentucky,Sri Lanka,76636,2023-10-20 04:58:26,2024-02-03 00:26:58
247,Leslie,Vincent,brittanymiller@hotmail.com,001778149140180,2003-04-17,Female,2016-06-28,Software Engineer,Finance,68588.43,15961.43,True,7857 Alexander Islands Apt. 660,Lake Kristen,South Carolina,Mozambique,27224,2022-06-17 20:39:16,2024-08-18 04:38:30
248,Bonnie,Lopez,jwarren@hotmail.com,5976288186719,1978-01-05,Other,2019-10-10,Software Engineer,HR,115617.1,535.91,False,16937 Betty Brook Suite 665,Aaronview,Montana,Cuba,94571,2020-08-01 06:47:00,2023-01-15 21:11:59
249,Aaron,Gonzales,william88@gmail.com,8810467687,1974-12-22,Other,2017-05-16,HR Executive,Marketing,140947.72,14263.9,False,965 Angela Grove,Lisahaven,Massachusetts,Mongolia,58529,2024-05-09 04:33:16,2021-07-13 21:23:49
250,Brandon,Vance,nortonchristopher@phillips.com,5375970597,1988-05-29,Male,2019-08-26,Data Analyst,Sales,86923.09,3180.19,False,9588 Christopher Dale Suite 974,North Henrymouth,Idaho,Cuba,72872,2022-03-07 04:28:44,2023-04-01 07:49:02
251,James,Davis,kmunoz@peterson.com,001470852287336,1975-03-15,Other,2019-09-03,Software Engineer,Sales,71450.5,12572.1,False,84600 Jacob Flat,Lake Jonathanfort,Nebraska,Andorra,86271,2024-05-13 06:12:37,2020-12-07 08:42:33
252,Jennifer,Kelly,thomasphilip@simon-bray.biz,2931175052,1993-03-04,Other,2018-01-12,Sales Manager,IT,53483.16,19146.75,True,78487 Tyler Pine,Hansenchester,Illinois,New Caledonia,38484,2025-02-03 19:54:21,2020-09-02 06:50:08
253,Morgan,Turner,carla66@aguilar-king.com,+10101204209382,1968-05-01,Other,2021-08-14,Sales Manager,Sales,65525.11,12688.46,False,3856 Mendoza Route Apt. 917,East Jordanville,Montana,Western Sahara,83924,2022-12-27 16:57:14,2024-06-01 00:19:44
254,Richard,Armstrong,michaelhenry@johnson.com,9889013706,1978-05-26,Other,2019-04-24,HR Executive,IT,111866.71,5381.38,True,0510 Byrd Route Apt. 540,New John,Texas,New Zealand,65837,2020-12-16 01:43:58,2024-10-06 06:30:24
255,Steven,Doyle,dunnrodney@moreno.com,+15499307567,1975-09-03,Female,2023-08-21,Data Analyst,HR,43235.87,7139.27,True,58559 Cobb Squares,New Amandaberg,Mississippi,Saint Kitts and Nevis,31281,2024-03-18 17:07:08,2021-03-06 20:18:10
256,Denise,Ramirez,james71@bishop.org,5148007105,2001-06-22,Female,2016-01-06,Sales Manager,Marketing,85622.32,12837.89,True,884 Thomas Spur Apt. 803,Sarahburgh,Virginia,Mali,19505,2023-04-02 11:04:16,2020-04-21 09:17:34
257,Shane,Weeks,matthew60@randolph.com,9502428339623,1987-10-14,Female,2023-04-23,Sales Manager,Finance,46596.09,3059.36,True,56119 Richardson Plaza,Coryton,Wyoming,Korea,48895,2022-07-08 22:08:55,2024-04-09 04:51:06
258,Derek,Mitchell,amanda67@yahoo.com,6181921323,1992-02-06,Male,2020-07-01,Software Engineer,Finance,46266.73,9860.84,False,070 Stephen Burgs Apt. 285,Gallegosburgh,Rhode Island,Macedonia,07720,2022-09-03 09:39:14,2022-09-25 10:40:29
259,Kevin,Moore,berickson@yahoo.com,28523707246098,1992-03-09,Other,2016-08-26,Project Manager,IT,126307.41,18282.57,False,611 Denise Greens,Lake Joshua,Virginia,United States of America,98350,2024-04-02 09:29:37,2021-07-06 01:02:29
260,Raymond,Aguirre,rogerpotter@gmail.com,83017536601583,1998-10-21,Female,2019-01-15,Data Analyst,Sales,105357.15,19370.65,True,3713 Welch Lights Suite 382,Port Ericafurt,Nevada,Georgia,80766,2023-01-08 10:01:05,2023-10-04 01:34:41
261,William,Hall,jschultz@gray.biz,5531592143106,2000-01-30,Female,2021-05-10,Sales Manager,Sales,58144.38,18296.48,False,82403 Smith Corners Apt. 367,East Meghan,Georgia,Cambodia,44177,2021-06-17 03:54:24,2023-04-09 19:51:15
262,Jennifer,Cooper,johnjohnson@newton.net,627627529007431,1965-01-30,Female,2023-06-21,HR Executive,Marketing,91385.57,19292.71,False,39293 Erickson Square Apt. 608,Wisechester,Kansas,Rwanda,11932,2022-12-10 23:40:37,2025-03-20 23:58:04
263,Luke,Morrison,allentyler@hill-smith.com,+17110288587,1993-08-22,Male,2023-04-02,Data Analyst,HR,30590.07,11909.42,True,49472 Carrie Wells,Emilyside,Missouri,Macedonia,63089,2022-09-11 13:50:51,2023-10-23 17:45:18
264,Kimberly,Lane,cindygarcia@gray-payne.com,2769169290332,1981-03-10,Other,2024-11-05,Data Analyst,Finance,107316.01,19634.42,True,523 Shea Springs Suite 538,Greeneborough,Mississippi,El Salvador,76014,2024-08-15 04:52:37,2023-04-06 19:46:58
265,Jennifer,Harris,edwardslori@gmail.com,54526468226907,1979-12-13,Female,2020-09-01,Sales Manager,HR,75102.57,15866.96,True,31631 Walters Harbors Apt. 489,Blanchardtown,New Mexico,Macao,75518,2023-08-04 20:46:58,2020-10-04 01:21:11
266,Shannon,Lowe,brandongutierrez@gmail.com,266080455513454,1975-03-26,Male,2018-04-07,Project Manager,Marketing,68202.44,13519.49,False,47672 Jasmine Walks,West Vanessaborough,South Carolina,Senegal,04308,2021-04-29 11:51:26,2022-07-18 15:13:08
267,Kimberly,Brown,deborah11@sanchez-williams.org,901020792244358,1970-10-11,Other,2021-04-21,Project Manager,Marketing,127450.53,4574.31,True,9105 Scott Neck,East Vincent,Kentucky,Switzerland,59213,2020-11-23 16:48:09,2020-08-18 21:29:58
268,Steven,Roberts,zjames@brewer.org,4514556022,2002-12-13,Other,2021-10-13,Sales Manager,IT,123662.4,10159.84,True,0653 Vang Green,East Steven,Wisconsin,Ecuador,41844,2023-07-17 23:01:03,2020-05-28 03:08:41
269,Aaron,Jenkins,marissa66@martinez.com,001353549464218,1985-04-19,Male,2023-12-18,Data Analyst,Finance,79068.16,13212.97,False,189 Francis Squares,Bethtown,Nevada,Korea,96418,2020-12-16 01:27:24,2021-05-16 15:42:41
270,Stephen,Franco,katherinecole@gmail.com,+18382751492719,1972-04-09,Other,2024-08-02,HR Executive,Sales,32540.29,2685.34,False,285 Cunningham Lights Apt. 257,South Sean,North Dakota,Aruba,92704,2025-03-31 20:49:12,2020-04-13 12:56:43
271,Gregory,Barnes,hdavis@jacobs.com,962614323727303,1966-09-15,Male,2020-01-09,HR Executive,Finance,36438.35,7500.96,True,058 Felicia Street,Holmesville,Minnesota,Finland,26896,2022-01-04 08:51:25,2021-06-09 22:15:15
272,Cole,Gutierrez,julie97@hotmail.com,0017442090891,1993-02-20,Other,2021-09-20,Sales Manager,Marketing,70143.36,10135.9,False,064 Jackson Mission Apt. 128,Troystad,New Hampshire,United States of America,40313,2020-08-06 19:19:07,2021-11-15 18:06:55
273,Ashley,Miles,william22@gmail.com,+16654626764,1981-02-01,Male,2020-09-11,HR Executive,Finance,42216.7,16663.2,False,020 Liu Light,Lake Jason,Ohio,Northern Mariana Islands,52844,2021-08-09 04:17:23,2020-02-15 16:57:17
274,Daniel,Gamble,fchen@yahoo.com,001310649922293,1996-04-28,Other,2024-09-23,HR Executive,Marketing,61836.83,4595.41,False,7524 Nathan Trail Apt. 732,Garciaside,Arizona,Netherlands Antilles,10455,2020-11-12 09:40:25,2022-06-07 13:41:26
275,Rhonda,Peters,tracy40@peters.info,+11619287435,1972-10-05,Male,2025-01-13,Project Manager,Finance,129792.48,2872.78,True,17972 Davis Rapid Suite 025,Joshuafort,Illinois,Netherlands Antilles,59375,2024-10-31 20:24:13,2021-09-04 19:07:09
276,Vincent,Jones,eric41@west.biz,7531957258,2002-09-30,Male,2018-08-22,HR Executive,Marketing,97934.43,8199.65,True,53136 Barry Mountains Suite 003,East Kayla,Massachusetts,Panama,30937,2021-08-15 08:35:05,2023-10-10 08:34:07
277,Kelly,Mason,jack27@hernandez.com,343612165100264,1993-01-03,Female,2018-09-21,HR Executive,HR,127736.65,5933.87,False,18215 Ariana Inlet Suite 306,Port Justin,Vermont,Central African Republic,55229,2025-05-04 14:04:09,2022-03-28 15:21:07
278,Christopher,Berry,janet14@gmail.com,2260649165,2001-04-21,Male,2024-05-13,Data Analyst,IT,128759.77,2736.18,True,2080 Carter Park,Johnsonhaven,Maine,South Georgia and the South Sandwich Islands,71985,2025-04-22 06:25:29,2024-12-11 13:28:01
279,Brent,Burns,grahamcassandra@holland.biz,3070572112,1992-09-02,Male,2017-09-29,Software Engineer,Marketing,96993.25,15106.81,False,6325 Peggy Roads,East Carolport,Iowa,Mauritius,24963,2022-02-21 18:34:00,2021-08-07 19:32:52
280,Adam,Patterson,vlloyd@lucero.com,0018533080415,1988-08-07,Other,2016-12-23,Software Engineer,Marketing,97145.5,17494.11,False,9834 Briggs Station,Ellisonshire,Ohio,French Guiana,48797,2022-12-25 13:55:38,2024-10-10 03:00:28
281,John,Hubbard,velazquezanita@yahoo.com,001902497048113,1967-11-01,Male,2016-03-13,Software Engineer,HR,57198.03,16771.74,False,56761 Dickson Points Apt. 084,South Joystad,Connecticut,United Kingdom,89723,2021-01-28 09:44:25,2020-06-27 16:48:18
282,Jamie,Keith,vmatthews@sanchez.com,8796725893,2003-03-15,Female,2025-01-24,Data Analyst,IT,89475.65,18938.08,False,7830 Megan Points,East Stacytown,Vermont,Saint Martin,16973,2020-04-13 01:04:57,2021-07-28 23:51:41
283,Kelly,Cox,alexisschmidt@rodgers-harrell.biz,0757993855,1982-11-09,Male,2021-07-10,Software Engineer,Sales,98840.03,4525.14,False,107 Mark Crest,East Isaac,Oregon,Sao Tome and Principe,12997,2024-09-05 14:00:45,2020-12-30 00:28:10
284,Sharon,Patton,farmerjames@yahoo.com,29440567522882,1993-03-14,Female,2018-09-28,Data Analyst,HR,64548.33,3986.23,False,89927 Davis Rapids,East Larrybury,Idaho,Yemen,89821,2024-11-12 08:59:59,2025-01-29 03:15:32
285,Nathaniel,Boyd,mauricecarney@hotmail.com,8687090130,1965-08-10,Other,2021-07-12,Project Manager,Sales,76120.78,2587.38,True,70834 Mason Forges,Smithshire,Pennsylvania,Equatorial Guinea,59149,2022-10-30 09:34:04,2023-03-13 00:01:50
286,Robert,King,sierrahouse@gmail.com,1057723112,1981-10-17,Female,2022-08-31,Project Manager,Finance,134238.06,4572.95,False,87489 Robinson Street,Lake Nicoleburgh,Texas,United States Minor Outlying Islands,85511,2021-02-15 02:00:31,2025-04-18 22:13:25
287,Heather,Smith,bakerjessica@gmail.com,9198487602,1980-01-21,Other,2025-01-24,Project Manager,Marketing,63289.42,19453.99,False,6996 Young Streets,Lake Katherinefurt,Georgia,Niue,44786,2020-12-24 19:58:18,2022-02-05 10:01:29
288,Christian,Richardson,ahunt@yahoo.com,001622117051716,1971-03-07,Male,2021-05-17,HR Executive,Sales,44475.3,3085.32,True,644 Blake Islands Apt. 595,Gonzalezburgh,Minnesota,Central African Republic,73188,2025-02-14 15:15:40,2020-04-20 18:16:13
289,Kristie,Brown,haleyjohn@gmail.com,880628173540760,1966-03-03,Other,2021-11-01,Data Analyst,Sales,89916.62,2199.5,False,48474 Jason Lodge,South Juliamouth,Hawaii,Kiribati,36423,2020-07-24 10:05:32,2022-09-10 01:18:05
290,Kari,Harrison,nhenson@salazar-meyers.net,381431700431647,1972-06-20,Female,2024-11-27,HR Executive,Finance,85413.09,18715.21,True,50107 Catherine Isle Suite 303,South Karen,Wisconsin,Serbia,43737,2024-06-02 05:28:21,2025-01-14 16:21:46
291,Jackson,Nguyen,cthomas@yahoo.com,09599005078868,1999-08-10,Other,2020-05-31,HR Executive,Finance,67344.67,4653.13,True,81960 Anthony Bridge,North Michelle,Alaska,Uganda,85412,2025-05-01 14:24:01,2022-03-27 18:28:21
292,Trevor,Wade,jjohns@pugh.com,490746877668834,1996-09-01,Male,2021-06-17,HR Executive,Sales,77312.21,18995.96,False,295 Sharon Crest Apt. 525,Paulmouth,New Hampshire,Libyan Arab Jamahiriya,03968,2025-05-19 07:42:50,2024-04-20 06:35:01
293,Jasmin,Cardenas,rodriguezjenny@gardner-mason.com,098545600424753,1979-10-25,Male,2025-02-25,Sales Manager,IT,78780.34,5269.25,False,88858 Diana Street,Muellerside,Oklahoma,Mali,88516,2021-11-04 21:29:44,2021-04-26 06:26:33
294,Raymond,Bryan,qliu@watkins-nixon.com,001603608335718,2000-11-03,Male,2019-11-23,Software Engineer,HR,125665.29,7283.09,True,5465 Hannah Throughway Suite 551,Quinnberg,Georgia,French Polynesia,78587,2022-08-01 16:30:27,2023-05-25 00:04:53
295,George,Doyle,phillip89@gmail.com,3652900890,1964-11-22,Male,2021-12-02,Software Engineer,Marketing,94149.23,2593.12,True,78106 Samuel Track Suite 746,Lake Latoyaland,Massachusetts,Latvia,20640,2023-06-16 08:37:20,2024-02-23 00:23:12
296,Laurie,Coffey,montesjennifer@yahoo.com,3108121031,1971-12-25,Male,2016-11-16,HR Executive,HR,131731.93,10404.41,False,38499 Lane Ridges,Jacobtown,Vermont,Greenland,91804,2024-10-16 22:22:36,2021-09-12 01:43:31
297,Steven,Jones,whitney85@johnson.com,5083137217800,1972-01-05,Male,2018-11-27,Sales Manager,HR,141117.58,4538.99,False,0254 Benjamin Islands,East Natalie,Pennsylvania,South Georgia and the South Sandwich Islands,51702,2025-04-19 04:10:06,2022-12-25 22:11:09
298,Kristen,Golden,christopher96@anderson.org,+13319998249,1995-02-13,Female,2021-07-01,HR Executive,IT,82297.62,7624.89,True,735 Bennett Rapids Apt. 267,Taylorland,Ohio,Botswana,82543,2023-01-18 08:44:05,2021-07-10 16:13:01
299,Amanda,Lawson,mwu@miller.com,001056523098729,1999-08-03,Other,2025-01-08,Project Manager,IT,99937.27,14077.06,False,09877 Veronica Route Suite 286,North Alexanderland,Utah,Cook Islands,97548,2021-02-15 12:42:58,2024-11-09 07:17:47
300,William,Rivera,perkinskimberly@hotmail.com,2455345106887,1995-08-20,Other,2025-02-07,HR Executive,HR,101508.28,1841.02,True,171 Owens Via,Port Chelsea,Nevada,Micronesia,48251,2023-06-08 21:37:26,2024-11-08 15:56:04
301,Dominique,Hill,michaeldavis@hotmail.com,5282013388,2001-04-13,Other,2023-05-25,Software Engineer,Sales,32895.81,2837.94,True,151 Gonzalez Course Apt. 172,Phillipsland,New Hampshire,Bulgaria,79806,2024-05-02 13:02:06,2022-03-19 20:25:02
302,William,Anderson,rachel58@yahoo.com,0013100447378,1978-02-18,Female,2021-08-06,Data Analyst,Finance,147104.55,6390.74,False,68921 Dana Hollow Apt. 422,Michaelberg,Mississippi,Pitcairn Islands,91270,2024-09-02 16:36:49,2023-07-30 16:38:33
303,Daniel,Conner,stephaniesantos@sanchez.com,5622649205,1966-01-01,Other,2019-10-26,Sales Manager,IT,97151.78,13862.52,False,9293 Jaclyn Field Apt. 795,Washingtonland,Connecticut,Reunion,95470,2021-12-31 12:17:34,2020-10-24 16:24:49
304,John,Decker,lorimichael@miller-wells.info,7303206208,1988-07-08,Male,2022-09-18,Sales Manager,Marketing,86375.9,9098.05,False,6066 Morris Isle,Watsonchester,Vermont,Guam,16765,2024-04-26 07:34:45,2024-10-03 19:32:54
305,Amber,Gilbert,odrake@jones.com,+16131414437,1973-09-23,Male,2020-02-23,HR Executive,Sales,75267.89,11299.66,False,748 Dale Hollow,East Jonathanmouth,Pennsylvania,Norfolk Island,38854,2021-09-25 08:15:21,2024-10-31 08:48:07
306,Heather,Garcia,kevinhudson@jones-heath.com,+18775261661037,2001-04-20,Male,2020-04-09,HR Executive,HR,72125.84,15504.4,False,700 Joel Isle Apt. 277,Port Angelaview,Arkansas,Anguilla,39543,2024-09-09 05:45:27,2021-03-04 00:34:54
307,Mary,Huber,ycunningham@schneider.com,865633414622292,1981-06-04,Male,2019-11-29,HR Executive,IT,96295.66,19171.5,False,4215 Lopez Mountain Suite 834,Lake Brucemouth,South Carolina,Djibouti,04199,2021-07-24 09:23:43,2024-01-18 22:42:07
308,Jessica,Murphy,aavila@gmail.com,+18735141941289,1997-11-07,Male,2018-02-09,HR Executive,HR,60386.02,9501.91,True,3293 Richard Port Apt. 376,Laurenfort,California,Madagascar,75513,2024-04-05 08:30:32,2022-10-29 05:50:28
309,Curtis,Owens,wnewton@lang.com,7027312699,1999-06-10,Female,2015-09-13,Project Manager,Sales,108395.23,11988.94,True,5599 Yang Centers,Lake Sarah,Georgia,Thailand,41077,2021-05-08 18:14:32,2022-07-08 17:24:36
310,Kenneth,Gonzales,nelsonelizabeth@scott.org,0569093535,1998-12-18,Other,2024-09-18,Software Engineer,HR,65988.37,10356.1,True,91258 Michael Dale Apt. 495,Kristineland,Massachusetts,Bosnia and Herzegovina,40975,2020-05-02 12:08:59,2020-09-28 11:33:49
311,Alicia,Tucker,gmiller@barker-barnes.com,9914659921244,1965-08-10,Male,2021-07-26,Data Analyst,Sales,34402.16,17400.71,True,8582 Laura Field Suite 901,North Sarahside,Iowa,Nigeria,65123,2020-10-10 06:55:50,2023-06-08 16:32:45
312,Rhonda,Perez,peter94@yahoo.com,001962895534091,1967-04-24,Female,2018-03-20,HR Executive,HR,79376.31,3841.03,False,67294 Thomas Place Apt. 242,Smithmouth,Pennsylvania,Belize,08515,2024-11-08 00:55:25,2021-10-07 17:09:40
313,Brianna,Conner,jennadickerson@harris-hernandez.com,+18523078978,1989-10-25,Male,2025-05-20,Project Manager,Finance,52517.18,6561.03,False,716 Lloyd Valleys Suite 692,Parkston,Missouri,Faroe Islands,05142,2022-07-07 00:11:13,2021-09-26 09:24:07
314,Brian,Collins,craighenry@yahoo.com,9533249961162,1994-09-06,Male,2019-11-29,Sales Manager,Marketing,137862.5,11414.73,True,507 Laura Key,Brianberg,Wisconsin,Solomon Islands,34314,2020-11-10 12:49:19,2022-04-24 08:37:27
315,Sarah,Morris,kyle50@carr.com,+16725329840346,1986-09-27,Other,2019-03-13,HR Executive,IT,59156.22,18099.0,False,71859 Duane Cliff Suite 049,Lake Carlosborough,Illinois,Somalia,14158,2021-01-28 05:33:30,2020-09-06 22:20:57
316,Christina,Wu,aortiz@valenzuela.info,0017081677163,1994-07-01,Other,2016-02-26,Data Analyst,IT,35225.04,2683.39,False,4780 Howell Neck Apt. 931,Josephmouth,Colorado,Grenada,64893,2024-06-04 11:54:43,2021-05-08 12:53:00
317,Frank,Schaefer,benjaminbarber@cooper.com,8062458338,2000-08-28,Other,2016-10-13,Sales Manager,HR,109299.75,2181.08,False,392 Eric Parkway,South Alison,North Dakota,French Southern Territories,32628,2020-07-07 02:00:18,2024-02-14 19:27:08
318,Yvonne,Bailey,adrienne66@johnson-alexander.com,6189199538,1980-02-18,Other,2017-01-17,Project Manager,Sales,89211.57,3842.92,False,46510 Laura Villages,West Mauricehaven,Rhode Island,Paraguay,49015,2022-02-21 21:19:15,2020-11-13 01:39:25
